month_year,negative,positive
2020-01,0,1
2020-01,0,1
2020-01,1,0
2020-01,0,1
2020-01,0,1
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,0,1
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,0,1
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,0,1
2020-01,1,0
2020-01,0,1
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,0,1
2020-01,1,0
2020-01,0,1
2020-01,1,0
2020-01,1,0
2020-01,0,1
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,1,0
2020-01,0,1
2020-01,1,0
2020-01,1,0
2020-01,0,1
2020-01,1,0
2020-01,0,1
2020-01,0,1
2020-01,0,1
2020-01,0,1
2020-01,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,0,1
2019-12,1,0
2019-12,1,0
2019-12,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,0,1
2019-11,1,0
2019-11,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,0,1
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,0,1
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
2019-10,1,0
